@relation BOOKKEEPER_Dataset-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute Version numeric
@attribute Size numeric
@attribute LOC_Touched numeric
@attribute NR numeric
@attribute LOC_Added numeric
@attribute Max_LOC_Added numeric
@attribute Avg_LOC_Added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Avg_Churn numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Bugginess {No,Yes}

@data
4,160,12,4,69,31,17,173,62,43,1387,427,347,No
4,152,1,1,23,23,23,23,23,23,206,206,206,No
4,39,9,2,11,2,6,2,1,1,363,212,182,No
4,129,11,4,68,57,17,188,60,47,1086,445,272,No
4,257,39,6,303,85,51,647,207,108,1529,442,255,No
4,62,1,1,31,31,31,30,30,30,167,167,167,No
4,97,1,1,3,3,3,3,3,3,488,488,488,No
4,39,4,1,5,2,5,4,4,4,331,331,331,No
4,403,23,8,227,46,28,1168,215,146,1415,494,177,No
4,585,70,12,245,107,20,650,202,54,1069,364,89,No
4,437,33,6,175,128,29,798,144,133,1230,442,205,No
4,355,33,4,89,35,22,95,57,24,910,329,228,No
4,102,1,1,1,1,1,0,0,0,166,166,166,No
4,226,39,10,176,60,18,942,146,94,994,361,99,No
4,153,6,2,6,1,3,0,0,0,326,318,163,No
4,505,43,14,509,73,36,4007,491,286,1737,307,124,No
4,80,2,1,2,1,2,0,0,0,157,157,157,No
4,268,30,8,190,67,24,338,170,42,1106,272,138,No
4,241,20,6,186,60,31,508,175,85,1146,349,191,No
4,71,6,3,13,4,4,21,10,7,425,203,142,No
4,991,106,21,604,177,29,6202,490,295,2081,392,99,No
4,230,14,3,10,1,3,0,0,0,836,376,279,No
4,36,1,1,6,6,6,6,6,6,369,369,369,No
4,420,19,5,278,137,56,719,265,144,664,312,133,No
4,64,1,1,1,1,1,0,0,0,359,359,359,No
4,208,3,1,3,1,3,0,0,0,359,359,359,Yes
4,397,30,12,119,31,10,712,93,59,1730,404,144,No
4,462,6,5,96,91,19,182,91,36,1101,381,220,No
4,340,13,4,165,88,41,392,152,98,557,305,139,No
4,100,8,5,9,2,2,4,1,1,1106,359,221,No
4,342,12,4,361,333,90,363,348,91,564,320,141,No
4,272,53,10,253,39,25,1606,207,161,1557,338,156,No
4,148,23,5,39,15,8,31,16,6,1243,379,249,No
4,89,15,4,36,15,9,7,13,2,1190,411,298,No
4,326,42,6,101,41,17,145,65,24,1310,352,218,No
4,65,5,2,10,5,5,6,6,3,551,384,276,No
4,648,13,3,13,2,4,-1,0,0,309,158,103,No
4,43,5,3,5,2,2,0,0,0,441,401,147,No
4,289,32,8,393,93,49,1712,379,214,903,461,113,No
4,102,9,4,20,11,5,44,11,11,1137,446,284,No
4,288,38,9,92,21,10,-201,12,-22,1182,366,131,No
4,411,43,11,164,25,15,701,109,64,1273,339,116,No
4,321,19,4,148,46,37,365,133,91,450,254,113,No
4,108,10,2,78,34,39,117,78,59,914,562,457,No
4,418,2,2,2,1,1,0,0,0,494,371,247,No
4,230,20,3,70,18,23,51,43,17,518,317,173,No
4,762,61,12,485,113,40,1555,433,130,1148,354,96,No
4,599,91,17,355,119,21,1755,208,103,1524,301,90,No
4,258,32,5,35,3,7,5,2,1,1117,432,223,No
4,49,85,18,337,30,19,-974,17,-54,859,197,48,No
4,532,120,19,372,88,20,2687,249,141,1644,332,87,No
4,243,53,9,61,5,7,53,11,6,1642,477,182,No
4,400,71,14,239,76,17,1149,143,82,2264,353,162,No
4,276,33,7,119,37,17,269,82,38,1291,474,184,No
4,1070,223,17,903,151,53,2732,492,161,1916,380,113,No
4,108,22,9,37,9,4,98,18,11,1630,441,181,No
4,100,11,4,36,25,9,77,26,19,1085,477,271,No
4,185,21,8,34,7,4,64,15,8,1153,492,144,No
4,118,6,3,7,2,2,3,2,1,736,510,245,No
4,67,4,2,14,11,7,12,12,6,701,468,351,No
4,99,7,3,51,22,17,125,50,42,1021,477,340,No
4,169,35,9,65,11,7,213,34,24,1777,354,197,No
4,120,12,5,15,3,3,9,3,2,1200,718,240,No
4,64,1,1,1,1,1,1,1,1,386,386,386,No
4,56,1,1,1,1,1,1,1,1,386,386,386,No
4,223,4,4,93,36,23,290,93,73,866,430,217,No
4,617,24,4,154,54,39,177,121,44,712,254,178,No
4,157,23,11,123,25,11,379,88,34,1919,459,174,No
4,96,3,2,3,1,2,0,0,0,683,391,342,No
4,2009,10,1,12,2,12,0,0,0,47,47,47,No
4,624,3,1,6,2,6,5,5,5,103,103,103,No
4,226,1,1,1,1,1,0,0,0,47,47,47,No
4,77,1,1,1,1,1,0,0,0,103,103,103,No
4,145,2,1,2,1,2,2,2,2,103,103,103,No
4,48,8,2,8,1,4,0,0,0,435,272,218,No
4,89,9,3,32,22,11,53,26,18,976,375,325,No
4,380,39,7,170,46,24,583,145,83,1419,272,203,No
4,141,15,6,21,3,4,45,10,8,1562,595,260,No
4,148,23,8,35,4,4,95,16,12,1744,556,218,No
4,191,18,5,30,9,6,50,16,10,969,279,194,No
4,46,1,1,1,1,1,0,0,0,272,272,272,No
4,165,19,5,69,23,14,188,38,38,717,272,143,No
4,171,9,5,29,12,6,77,23,15,1087,419,217,No
4,56,5,2,13,6,7,4,2,2,722,450,361,No
4,179,17,5,49,14,10,112,34,22,1294,399,259,No
4,74,4,1,4,1,4,0,0,0,272,272,272,No
4,38,2,1,2,1,2,0,0,0,272,272,272,No
4,39,1,1,1,1,1,0,0,0,272,272,272,No
4,117,35,6,101,15,17,238,50,40,1029,392,172,No
4,94,12,4,19,4,5,34,11,9,962,353,241,No
4,71,19,5,30,5,6,39,9,8,1020,346,204,No
4,183,76,13,566,176,44,4659,406,358,1502,240,116,No
4,85,21,5,40,5,8,45,10,9,1020,346,204,No
4,183,1,1,44,44,44,44,44,44,318,318,318,No
4,70,1,1,1,1,1,0,0,0,147,147,147,No
4,128,49,12,153,25,13,-1716,7,-143,1575,521,131,No
4,151,59,12,309,91,26,2500,241,208,1416,273,118,No
4,422,181,18,841,164,47,8538,607,474,2032,528,113,No
4,221,6,4,26,10,7,61,23,15,618,488,155,No
4,42,1,1,17,17,17,17,17,17,322,322,322,No
4,624,1,1,3,3,3,3,3,3,226,226,226,No
4,377,10,2,42,15,21,22,20,11,254,186,127,No
4,382,17,3,24,5,8,0,3,0,685,375,228,No
4,282,6,2,24,21,12,19,21,10,630,496,315,No
4,108,2,1,7,6,7,7,7,7,186,186,186,No
4,319,5,2,21,15,11,41,21,21,329,186,165,No
4,129,24,2,228,116,114,-80,19,-40,329,186,165,No
4,358,11,3,56,40,19,141,50,47,480,226,160,No
4,277,40,4,646,104,162,1643,559,411,488,186,122,No
4,49,2,1,3,2,3,3,3,3,95,95,95,No
4,66,5,1,14,4,14,1,1,1,272,272,272,No
4,63,3,3,19,9,6,45,18,15,678,272,226,No
4,72,7,1,9,3,9,0,0,0,33,33,33,No
4,47,4,1,4,1,4,0,0,0,272,272,272,No
4,183,15,3,18,2,6,-4,0,-1,550,272,183,No
4,98,2,1,3,2,3,1,1,1,317,317,317,No
4,143,1,1,5,5,5,5,5,5,433,433,433,No
4,56,2,1,3,2,3,0,0,0,433,433,433,No
4,51,1,1,1,1,1,0,0,0,272,272,272,No
4,41,1,1,1,1,1,0,0,0,624,624,624,No
4,104,15,2,15,1,8,0,0,0,804,532,402,No
4,54,2,1,2,1,2,0,0,0,624,624,624,No
4,254,17,7,106,30,15,298,92,43,1332,369,190,No
4,16883,1667,16,36144,6451,2259,103837,32548,6490,1622,268,101,No
4,153,2,1,2,1,2,0,0,0,272,272,272,No
4,68,8,4,27,14,7,93,25,23,989,433,247,No
4,100,8,2,60,23,30,118,59,59,667,395,334,No
4,550,64,9,391,59,43,1028,245,114,1371,420,152,No
4,437,5,2,16,10,8,25,13,13,609,402,305,No
4,1038,73,11,305,97,28,1125,240,102,1540,420,140,No
4,104,9,2,20,5,10,15,12,8,915,583,458,No
4,332,18,4,51,17,13,86,29,22,1159,487,290,No
4,106,25,4,63,15,16,17,11,4,1068,348,267,No
4,106,26,7,50,7,7,18,4,3,1793,632,256,No
4,94,25,6,44,4,7,24,10,4,1689,583,282,No
4,101,15,3,53,9,18,2,1,1,1117,694,372,No
4,38,4,1,2,1,2,-7,0,-7,527,527,527,No
4,628,64,18,374,30,21,3628,339,202,2109,272,117,No
4,32,4,2,5,2,3,1,1,1,596,317,298,No
4,35,1,1,1,1,1,0,0,0,272,272,272,No
4,90,2,2,9,5,5,14,9,7,893,460,447,No
4,92,16,8,72,20,9,418,63,52,1551,290,194,No
4,907,213,25,923,153,37,11955,698,478,2519,273,101,No
4,67,6,2,19,10,10,6,3,3,562,290,281,No
4,29,1,1,1,1,1,0,0,0,272,272,272,No
4,72,8,2,9,2,5,16,8,8,562,290,281,No
4,37,3,1,3,1,3,0,0,0,272,272,272,No
4,47,5,2,10,3,5,8,4,4,483,339,242,No
4,90,21,5,41,11,8,85,23,17,1032,290,206,No
4,223,64,12,266,50,22,1230,164,103,1893,273,158,No
4,214,18,2,80,19,40,83,61,42,360,289,180,No
4,107,22,5,48,19,10,152,37,30,1267,290,253,No
4,167,4,2,20,17,10,19,18,10,772,420,386,No
4,213,9,3,102,47,34,268,98,89,462,304,154,No
4,867,6,1,6,1,6,1,1,1,388,388,388,No
4,159,29,2,72,18,36,54,41,27,433,283,217,No
4,100,3,1,4,2,4,0,0,0,33,33,33,No
4,96,3,1,4,2,4,0,0,0,134,134,134,No
4,842,63,8,345,173,43,655,285,82,981,420,123,No
4,535,92,19,276,45,15,1898,207,100,2332,301,123,No
4,83,2,1,7,6,7,6,6,6,269,269,269,No
4,76,2,1,2,1,2,0,0,0,272,272,272,No
4,202,8,3,25,8,8,56,23,19,411,185,137,No
4,155,15,6,25,4,4,34,9,6,1652,510,275,No
4,1263,192,17,1198,126,70,7129,815,419,2117,377,125,No
4,74,2,1,2,1,2,0,0,0,272,272,272,No
4,101,10,4,25,4,6,44,12,11,1194,411,299,No
4,491,32,8,89,12,11,268,65,34,1773,542,222,No
4,59,5,2,5,1,3,2,1,1,647,375,324,No
4,99,7,3,13,5,4,21,8,7,797,272,266,No
4,27,1,1,1,1,1,0,0,0,272,272,272,No
4,77,2,1,2,1,2,0,0,0,272,272,272,No
4,863,175,16,528,35,33,3582,324,224,2339,357,146,No
4,64,2,2,2,1,1,0,0,0,651,448,326,No
4,63,3,1,4,2,4,0,0,0,272,272,272,No
4,54,1,1,17,17,17,17,17,17,631,631,631,No
4,64,1,1,1,1,1,0,0,0,272,272,272,No
4,132,4,2,12,9,6,16,8,8,744,472,372,No
4,182,23,8,45,6,6,133,25,17,1748,543,219,No
4,36,5,2,7,2,4,0,0,0,590,318,295,No
4,58,2,1,3,2,3,1,1,1,317,317,317,No
4,132,13,4,17,3,4,10,3,3,692,272,173,No
4,74,3,2,4,2,2,1,1,1,571,317,286,No
4,86,6,3,9,2,3,11,4,4,1117,694,372,No
4,48,2,1,2,1,2,0,0,0,321,321,321,No
4,74,12,2,21,9,11,28,14,14,702,430,351,No
4,86,9,3,24,15,8,48,16,16,627,272,209,No
4,355,54,8,363,132,45,1241,307,155,1235,272,154,No
4,804,135,18,553,61,31,3554,404,197,2182,256,121,No
4,75,11,2,44,13,22,37,36,19,548,515,274,No
4,125,22,6,69,14,12,194,49,32,1122,395,187,No
4,200,24,8,155,47,19,510,138,64,1312,341,164,No
4,134,19,3,80,22,27,105,54,35,517,218,172,No
4,57,4,1,4,1,4,0,0,0,272,272,272,No
4,123,12,4,30,15,8,74,21,19,1071,361,268,No
4,266,24,6,134,24,22,648,115,108,1543,561,257,No
4,130,1,1,1,1,1,0,0,0,44,44,44,Yes
4,354,2,2,3,2,2,2,1,1,621,588,311,No
4,88,7,3,19,8,6,34,13,11,1174,679,391,No
4,58,3,3,9,5,3,13,6,4,1174,679,391,No
4,308,6,2,11,3,6,8,6,4,711,542,356,Yes
4,343,62,7,275,44,39,234,103,33,1662,577,237,No
4,104,28,1,30,2,30,0,0,0,272,272,272,No
4,35,1,1,1,1,1,0,0,0,433,433,433,No
4,98,1,1,1,1,1,0,0,0,272,272,272,No
4,117,7,4,55,37,14,116,39,29,1366,608,342,No
4,58,2,1,3,2,3,1,1,1,272,272,272,No
4,707,77,13,534,115,41,2604,477,200,1924,346,148,No
4,207,34,7,87,29,12,79,36,11,635,242,91,No
4,438,10,4,25,7,6,30,8,8,623,320,156,No
4,196,34,8,104,15,13,435,81,54,1553,386,194,No
4,287,29,9,127,41,14,580,104,64,1533,272,170,No
4,103,20,6,58,13,10,144,44,24,1369,317,228,No
4,1207,79,8,581,115,73,1198,528,150,1044,271,131,No
4,139,15,6,24,8,4,43,11,7,1245,386,208,No
4,90,25,8,51,7,6,161,31,20,1551,290,194,No
4,298,12,3,134,105,45,102,101,34,397,285,132,No
4,369,60,9,372,67,41,2598,328,289,1036,254,115,No
4,415,49,4,149,62,37,146,95,37,837,320,209,No
4,116,3,1,3,1,3,0,0,0,624,624,624,No
4,178,26,7,37,4,5,48,12,7,1287,414,184,No
4,778,113,10,238,14,24,664,110,66,1821,378,182,No
4,303,35,9,245,150,27,717,212,80,1638,437,182,No
4,79,3,1,5,2,5,4,4,4,376,376,376,No
4,84,2,1,2,1,2,0,0,0,417,417,417,No
4,365,52,5,186,86,37,235,128,47,679,283,136,No
4,306,9,4,19,4,5,30,15,8,662,304,166,No
4,263,24,7,34,5,5,14,3,2,1457,294,208,No
4,41,6,4,26,17,7,57,21,14,544,329,136,No
4,258,52,15,213,34,14,1590,182,106,1722,406,115,No
4,288,12,4,58,39,15,71,47,18,1137,320,284,No
4,137,8,5,31,12,6,78,25,16,1294,413,259,No
4,48,7,1,7,1,7,0,0,0,272,272,272,No
4,801,55,8,596,158,75,2228,572,279,799,261,100,No
4,86,6,2,15,6,8,20,10,10,636,364,318,No
4,359,30,6,247,111,41,1109,230,185,1291,389,215,No
4,276,12,5,44,17,9,80,22,16,1009,406,202,No
4,308,10,5,11,2,2,9,3,2,1239,397,248,No
4,308,38,5,78,24,16,183,40,37,1216,375,243,No
4,55,5,3,7,3,2,8,3,3,819,414,273,No
4,214,15,3,20,2,7,1,1,0,652,341,217,No
4,252,10,3,13,3,4,16,6,5,1000,459,333,No
4,64,2,2,3,2,2,0,0,0,979,707,490,No
4,210,7,3,10,2,3,18,6,6,1012,471,337,No
4,62,1,1,1,1,1,0,0,0,392,392,392,No
4,60,1,1,1,1,1,0,0,0,392,392,392,No
4,357,7,2,42,36,21,72,36,36,720,392,360,No
4,376,22,6,79,35,13,347,65,58,1548,392,258,No
4,47,1,1,1,1,1,0,0,0,624,624,624,No
4,94,3,2,3,1,2,4,2,2,766,494,383,No
5,215,22,4,52,16,13,44,38,11,942,680,236,No
5,274,16,4,30,11,8,19,14,5,1037,637,259,Yes
5,461,70,9,152,14,17,202,72,22,1433,551,159,No
5,138,17,5,140,34,28,150,74,30,1393,686,279,No
5,358,123,9,528,83,59,1782,301,198,1783,554,198,No
5,163,27,6,97,63,16,375,78,63,1002,373,167,No
5,1248,572,78,3793,1027,49,58471,2531,750,3323,233,43,No
5,51,2,1,1,1,1,-1,0,-1,149,149,149,No
5,157,39,6,112,24,19,239,76,40,1542,554,257,No
5,31,1,1,0,0,0,-2,0,-2,149,149,149,No
5,1008,44,12,366,154,31,1223,337,102,1719,397,143,No
5,204,54,7,175,17,25,563,102,80,1322,726,189,No
5,83,1,1,1,1,1,0,0,0,214,214,214,No
5,262,40,6,120,17,20,160,73,27,1474,401,246,No
5,867,239,35,1271,113,36,16794,733,480,2841,267,81,No
5,387,105,19,560,51,29,3748,420,197,2465,372,130,No
5,390,35,8,275,54,34,331,246,41,1543,401,193,No
5,637,149,26,691,125,27,7317,523,281,2155,313,83,No
5,68,11,2,27,7,14,11,7,6,765,701,383,No
5,314,69,21,252,33,12,2089,137,99,1859,298,89,No
5,839,123,20,532,123,27,5423,395,271,1946,313,97,No
5,211,32,9,83,13,9,436,64,48,1531,450,170,No
5,50,78,15,804,496,54,8254,688,550,1305,450,87,No
5,27,1,1,53,53,53,52,52,52,111,111,111,No
5,175,142,30,1106,266,37,15400,745,513,2150,259,72,No
5,50,1,1,0,0,0,-10,0,-10,719,719,719,No
5,62,44,10,233,58,23,1152,173,115,1261,457,126,No
5,87,11,3,33,13,11,19,20,6,990,469,330,No
5,52,2,2,4,3,2,1,1,1,521,457,261,No
5,373,37,11,205,28,19,1443,173,131,1208,352,110,No
5,224,46,5,145,16,29,487,103,97,1395,678,279,No
5,118,5,2,33,18,17,36,27,18,868,457,434,No
5,58,2,2,2,1,1,0,0,0,915,599,458,No
5,108,12,2,42,9,21,42,28,21,584,397,292,No
5,189,22,4,98,26,25,14,15,4,249,74,62,No
5,151,23,7,254,89,36,473,187,68,1832,637,262,No
5,352,51,10,142,6,14,880,129,88,2077,468,208,No
5,849,227,33,1597,199,48,14235,1195,431,2876,313,87,No
5,877,189,32,1135,92,35,11838,854,370,2677,401,84,No
5,356,64,15,320,78,21,2875,271,192,2075,403,138,No
5,55,6,2,12,6,6,10,5,5,446,234,223,No
5,191,30,8,39,7,5,63,9,8,1027,198,128,No
5,90,15,5,67,19,13,212,51,42,955,329,191,No
5,271,10,6,21,3,4,30,9,5,1320,541,220,No
5,152,54,15,143,22,10,568,55,38,2054,592,137,No
5,90,29,7,40,5,6,106,18,15,1821,506,260,No
5,82,16,4,79,32,20,52,55,13,1355,531,339,No
5,147,13,4,57,20,14,51,37,13,480,194,120,No
5,422,12,4,235,108,59,443,154,111,846,574,212,No
5,1059,362,45,2277,178,51,22658,1686,504,3012,257,67,No
5,529,148,29,699,49,24,8521,542,294,2475,289,85,No
5,205,79,14,216,28,15,1051,115,75,1955,646,140,No
5,190,81,18,274,59,15,1745,164,97,2532,562,141,No
5,86,16,6,44,18,7,118,29,20,1385,664,231,No
5,207,75,17,171,18,10,903,102,53,2468,393,145,No
5,397,207,26,703,79,27,6052,457,233,2663,383,102,No
5,573,5,1,5,1,5,1,1,1,26,26,26,No
5,126,58,14,101,8,7,214,32,15,1364,199,97,No
5,167,22,6,109,33,18,448,89,75,1512,431,252,No
5,109,19,4,72,13,18,118,42,30,914,329,229,No
5,85,1,1,1,1,1,0,0,0,212,212,212,No
5,237,25,9,188,38,21,827,178,92,1432,455,159,No
5,424,38,14,258,69,18,2131,208,152,1705,391,122,No
5,1118,100,32,982,119,31,18066,889,565,2317,312,72,No
5,89,4,2,8,4,4,6,5,3,577,457,289,No
5,474,94,19,465,102,24,3244,254,171,2191,383,115,No
5,166,45,13,140,16,11,318,47,24,1862,397,143,No
5,92,6,3,25,16,8,28,20,9,615,333,205,No
5,476,102,21,340,95,16,961,121,46,2166,366,103,No
5,93,6,3,26,17,9,30,21,10,615,333,205,No
5,244,28,6,90,14,15,146,54,24,979,266,163,No
5,204,43,6,189,75,32,336,117,56,1536,411,256,No
5,252,29,6,290,73,48,758,248,126,1367,383,228,No
5,109,3,2,45,35,23,54,45,27,532,317,266,No
5,618,39,8,176,63,22,203,98,25,1060,397,133,No
5,565,68,17,253,89,15,1084,181,64,1391,260,82,No
5,69,2,1,7,5,7,4,4,4,167,167,167,No
5,97,10,2,12,2,6,9,6,5,678,439,339,No
5,343,2,1,7,5,7,6,6,6,485,485,485,No
5,156,2,1,3,2,3,2,2,2,441,441,441,No
5,248,8,2,26,8,13,36,24,18,534,299,267,No
5,310,70,18,199,22,11,1543,139,86,2232,431,124,No
5,199,29,6,44,9,7,61,17,10,438,137,73,No
5,194,9,2,86,39,43,76,76,38,229,209,115,No
5,346,29,9,305,156,34,1785,285,198,1664,501,185,No
5,90,17,4,46,26,12,-617,0,-154,385,164,96,No
5,372,218,47,726,70,15,47,287,1,3071,208,65,No
5,86,8,4,6,2,2,-33,0,-8,1245,488,311,No
5,53,2,2,0,0,0,-15,0,-7,1176,667,588,No
5,148,14,4,99,66,25,214,91,54,1394,694,349,No
5,4088,43,6,2621,837,437,8526,2595,1421,713,239,119,No
5,860,358,41,1003,49,24,15109,576,369,2927,250,71,No
5,47,4,1,12,8,12,7,7,7,20,20,20,No
5,101,18,4,8,2,2,-337,0,-84,1830,590,458,No
5,517,80,10,492,142,49,1409,417,141,1240,281,124,Yes
5,327,29,9,219,94,24,771,190,86,1240,278,138,No
5,275,30,10,41,5,4,112,22,11,1358,349,136,No
5,136,3,3,6,5,2,0,1,0,933,529,311,No
5,74,8,2,18,11,9,22,11,11,151,94,76,No
5,362,50,16,260,66,16,601,193,38,1511,287,94,No
5,174,11,3,12,2,4,2,1,1,1094,731,365,No
5,148,11,3,12,2,4,2,1,1,1094,731,365,No
5,92,52,7,74,17,11,-2688,1,-384,1393,687,199,No
5,45,1,1,1,1,1,0,0,0,4,4,4,No
5,182,21,2,47,10,24,30,16,15,757,449,379,No
5,77,1,1,1,1,1,0,0,0,667,667,667,No
5,667,9,2,10,2,5,4,2,2,767,636,384,No
5,88,1,1,33,33,33,33,33,33,315,315,315,No
5,261,94,17,373,35,22,696,152,41,2539,373,149,No
5,54,5,2,5,1,3,0,0,0,405,212,203,No
5,76,19,6,70,25,12,227,51,38,2068,628,345,No
5,132,1,1,1,1,1,0,0,0,131,131,131,No
5,160,12,4,69,31,17,173,62,43,1387,427,347,No
5,152,1,1,23,23,23,23,23,23,206,206,206,No
5,39,9,2,11,2,6,2,1,1,363,212,182,No
5,129,11,4,68,57,17,188,60,47,1086,445,272,No
5,257,39,6,303,85,51,647,207,108,1529,442,255,No
5,62,1,1,31,31,31,30,30,30,167,167,167,No
5,97,1,1,3,3,3,3,3,3,488,488,488,No
5,39,4,1,5,2,5,4,4,4,331,331,331,No
5,429,33,12,261,46,22,1476,241,123,1641,494,137,No
5,575,91,15,267,107,18,547,194,36,1577,408,105,No
5,142,9,3,124,62,41,315,122,105,251,160,84,Yes
5,560,59,14,556,153,40,4032,507,288,1555,442,111,No
5,359,48,5,119,35,24,145,67,29,1326,416,265,No
5,102,7,3,9,2,3,4,2,1,709,416,236,No
5,226,47,13,183,60,14,942,146,72,1553,416,119,No
5,153,7,3,7,1,2,0,0,0,487,318,162,No
5,458,58,18,524,73,29,4040,493,224,1969,307,109,No
5,80,8,4,7,1,2,0,0,0,716,416,179,No
5,352,3,3,13,8,4,32,12,11,255,131,85,No
5,264,42,11,210,67,19,375,174,34,1614,408,147,No
5,241,21,7,187,60,27,508,175,73,1307,349,187,No
5,71,6,3,13,4,4,21,10,7,425,203,142,No
5,991,107,22,605,177,28,6202,490,282,2201,392,100,No
5,230,15,4,11,1,3,0,0,0,1002,376,251,No
5,36,1,1,6,6,6,6,6,6,369,369,369,No
5,226,12,5,114,40,23,237,109,47,247,134,49,Yes
5,420,20,6,279,137,47,719,265,120,803,312,134,No
5,111,1,1,1,1,1,0,0,0,161,161,161,No
5,64,3,2,3,1,2,0,0,0,792,433,396,No
5,211,16,5,15,2,3,13,3,3,913,433,183,Yes
5,397,31,13,120,31,9,712,93,55,1842,404,142,No
5,462,7,6,97,91,16,182,91,30,1235,381,206,No
5,340,14,5,166,88,33,392,152,78,990,433,198,No
5,279,8,2,32,25,16,25,25,13,54,28,27,No
5,101,10,7,11,2,2,11,2,2,1573,433,225,No
5,343,14,6,363,333,61,369,349,62,780,320,130,No
5,272,53,10,253,39,25,1606,207,161,1557,338,156,No
5,148,23,5,39,15,8,31,16,6,1243,379,249,No
5,89,15,4,36,15,9,7,13,2,1190,411,298,No
5,326,43,7,102,41,15,145,65,21,1492,352,213,No
5,65,5,2,10,5,5,6,6,3,551,384,276,No
5,648,14,4,14,2,4,-1,0,0,742,433,186,No
5,43,5,3,5,2,2,0,0,0,441,401,147,No
5,60,1,1,1,1,1,0,0,0,171,171,171,No
5,289,33,9,394,93,44,1712,379,190,993,461,110,No
5,102,9,4,20,11,5,44,11,11,1137,446,284,No
5,288,39,10,93,21,9,-201,12,-20,1296,366,130,No
5,423,44,12,165,25,14,701,109,58,1387,339,116,No
5,337,30,5,165,46,33,355,131,71,565,254,113,No
5,108,10,2,78,34,39,117,78,59,914,562,457,No
5,418,2,2,2,1,1,0,0,0,494,371,247,No
5,230,21,4,71,18,18,51,43,13,951,433,238,No
5,763,65,13,488,113,38,1568,434,121,1274,354,98,No
5,599,91,17,355,119,21,1755,208,103,1524,301,90,No
5,258,33,6,36,3,6,5,2,1,1550,433,258,No
5,49,85,18,337,30,19,-974,17,-54,859,197,48,No
5,531,126,21,375,88,18,2667,248,127,1875,332,89,No
5,244,60,11,75,5,7,103,16,9,1749,477,159,No
5,401,72,15,241,76,16,1149,143,77,2425,353,162,No
5,273,43,9,138,37,15,341,91,38,1491,474,166,No
5,1074,226,19,912,151,48,2846,498,150,2174,380,114,No
5,108,22,9,37,9,4,98,18,11,1630,441,181,No
5,100,12,5,37,25,7,77,26,15,1518,477,304,No
5,186,26,10,39,7,4,73,16,7,1643,492,164,No
5,118,7,4,8,2,2,3,2,1,1169,510,292,No
5,67,4,2,14,11,7,12,12,6,701,468,351,No
5,99,7,3,51,22,17,125,50,42,1021,477,340,No
5,170,37,11,67,11,6,224,35,20,2046,354,186,No
5,120,13,6,16,3,3,9,3,2,1290,718,215,No
5,64,1,1,1,1,1,1,1,1,386,386,386,No
5,56,1,1,1,1,1,1,1,1,386,386,386,No
5,294,13,6,164,63,27,646,164,108,1106,430,184,No
5,618,31,6,175,54,29,242,134,40,1202,416,200,No
5,157,23,11,123,25,11,379,88,34,1919,459,174,No
5,111,8,3,24,16,8,45,15,15,850,391,283,No
5,2009,10,1,12,2,12,0,0,0,47,47,47,No
5,624,3,1,6,2,6,5,5,5,103,103,103,No
5,226,1,1,1,1,1,0,0,0,47,47,47,No
5,77,1,1,1,1,1,0,0,0,103,103,103,No
5,145,2,1,2,1,2,2,2,2,103,103,103,No
5,48,8,2,8,1,4,0,0,0,435,272,218,No
5,89,9,3,32,22,11,53,26,18,976,375,325,No
5,380,39,7,170,46,24,583,145,83,1419,272,203,No
5,141,15,6,21,3,4,45,10,8,1562,595,260,No
5,148,23,8,35,4,4,95,16,12,1744,556,218,No
5,191,18,5,30,9,6,50,16,10,969,279,194,No
5,46,1,1,1,1,1,0,0,0,272,272,272,No
5,165,19,5,69,23,14,188,38,38,717,272,143,No
5,171,9,5,29,12,6,77,23,15,1087,419,217,No
5,56,5,2,13,6,7,4,2,2,722,450,361,No
5,179,17,5,49,14,10,112,34,22,1294,399,259,No
5,74,4,1,4,1,4,0,0,0,272,272,272,No
5,38,2,1,2,1,2,0,0,0,272,272,272,No
5,39,1,1,1,1,1,0,0,0,272,272,272,No
5,117,35,6,101,15,17,238,50,40,1029,392,172,No
5,94,12,4,19,4,5,34,11,9,962,353,241,No
5,71,19,5,30,5,6,39,9,8,1020,346,204,No
5,183,76,13,566,176,44,4659,406,358,1502,240,116,No
5,85,21,5,40,5,8,45,10,9,1020,346,204,No
5,183,1,1,44,44,44,44,44,44,318,318,318,No
5,70,1,1,1,1,1,0,0,0,147,147,147,No
5,128,49,12,153,25,13,-1716,7,-143,1575,521,131,No
5,151,59,12,309,91,26,2500,241,208,1416,273,118,No
5,422,181,18,841,164,47,8538,607,474,2032,528,113,No
5,221,6,4,26,10,7,61,23,15,618,488,155,No
5,42,1,1,17,17,17,17,17,17,322,322,322,No
5,624,1,1,3,3,3,3,3,3,226,226,226,No
5,377,10,2,42,15,21,22,20,11,254,186,127,No
5,382,17,3,24,5,8,0,3,0,685,375,228,No
5,282,6,2,24,21,12,19,21,10,630,496,315,No
5,108,2,1,7,6,7,7,7,7,186,186,186,No
5,319,5,2,21,15,11,41,21,21,329,186,165,No
5,129,24,2,228,116,114,-80,19,-40,329,186,165,No
5,358,11,3,56,40,19,141,50,47,480,226,160,No
5,277,40,4,646,104,162,1643,559,411,488,186,122,No
