Project,Version,Filename,Size,LOC_Touched,NR,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Bugginess
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/CpuacctCore.java,71,5,1,4,1,4,-1,0,-1,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/CpusetCore.java,209,25,1,33,7,33,9,9,9,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/DevicesCore.java,189,10,1,20,5,20,3,3,3,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/FreezerCore.java,66,3,1,2,1,2,-1,0,-1,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/MemoryCore.java,188,19,1,18,1,18,-1,0,-1,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/NetClsCore.java,69,3,1,2,1,2,-1,0,-1,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/container/cgroup/core/NetPrioCore.java,65,4,1,3,1,3,-1,0,-1,32,32,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/coordination/CoordinatedBolt.java,386,2,2,8,4,4,12,8,6,1132,669,566,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/Acker.java,140,16,5,154,127,31,184,142,37,971,642,194,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/DirectoryCleaner.java,177,2,2,2,1,1,0,0,0,1721,971,861,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/DrpcServer.java,357,64,4,181,26,45,77,53,19,70,58,18,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/StormCommon.java,610,123,10,349,44,35,1129,174,113,960,537,96,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/Task.java,249,14,1,39,17,39,2,2,2,492,492,492,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/BuiltinMetricsUtil.java,81,4,1,5,3,5,2,2,2,277,277,277,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/MetricsUtils.java,108,24,4,81,23,20,114,63,29,47,33,12,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/reporters/ConsolePreparableReporter.java,76,34,6,54,5,9,62,20,10,30,8,5,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/reporters/CsvPreparableReporter.java,80,36,4,50,4,13,-42,0,-10,26,8,7,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/reporters/JmxPreparableReporter.java,70,22,4,30,5,8,20,10,5,26,8,7,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/metrics/reporters/PreparableReporter.java,32,2,2,6,3,3,0,0,0,16,8,8,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/StandaloneSupervisor.java,83,7,4,6,4,2,-6,1,-1,156,56,39,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/State.java,22,1,1,1,1,1,0,0,0,64,64,64,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/StateHeartbeat.java,45,1,1,1,1,1,0,0,0,470,470,470,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/Supervisor.java,177,29,6,28,3,5,-35,1,-6,560,308,93,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorData.java,234,65,6,82,11,14,-99,8,-16,568,411,95,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorManager.java,92,4,1,14,12,14,9,9,9,411,411,411,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorUtils.java,325,37,7,275,88,39,343,160,49,872,307,125,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SyncProcessEvent.java,448,109,10,327,87,33,100,32,10,1203,324,120,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SyncSupervisorEvent.java,529,57,10,141,42,14,-647,0,-65,1198,318,120,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/RunProfilerActions.java,211,28,6,50,6,8,41,8,7,615,307,103,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHealthCheck.java,52,8,4,20,11,5,48,14,12,546,411,137,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHeartbeat.java,87,9,3,18,6,6,8,6,3,434,357,145,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/UpdateBlobs.java,105,4,2,3,1,2,-1,0,0,99,61,50,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/workermanager/DefaultWorkerManager.java,412,26,7,62,11,9,41,15,6,704,299,101,No
STORM,8,storm-core/src/jvm/org/apache/storm/daemon/supervisor/workermanager/IWorkerManager.java,35,4,1,8,5,8,5,5,5,411,411,411,No
STORM,8,storm-core/src/jvm/org/apache/storm/drpc/DRPCSpout.java,286,12,3,41,19,14,75,27,25,1525,536,508,No
STORM,8,storm-core/src/jvm/org/apache/storm/drpc/ReturnResults.java,129,6,2,76,17,38,75,50,38,728,393,364,No
STORM,8,storm-core/src/jvm/org/apache/storm/event/EventManager.java,24,6,3,10,4,3,6,5,2,38,35,13,No
STORM,8,storm-core/src/jvm/org/apache/storm/event/EventManagerImp.java,97,10,2,15,8,8,4,3,2,37,35,19,No
STORM,8,storm-core/src/jvm/org/apache/storm/generated/HBMessageData.java,640,9,3,9,1,3,0,0,0,2637,1042,879,No
STORM,8,storm-core/src/jvm/org/apache/storm/generated/Nimbus.java,45416,17,1,1320,1139,1320,1302,1302,1302,1175,1175,1175,No
STORM,8,storm-core/src/jvm/org/apache/storm/generated/TopologyPageInfo.java,2757,49,1,222,38,222,160,160,160,1175,1175,1175,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/BoltAckInfo.java,40,2,1,8,6,8,8,8,8,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/BoltExecuteInfo.java,40,2,1,8,6,8,8,8,8,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/BoltFailInfo.java,40,2,1,8,6,8,8,8,8,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/EmitInfo.java,44,2,1,9,6,9,9,9,9,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/SpoutAckInfo.java,39,2,1,9,6,9,9,9,9,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/hooks/info/SpoutFailInfo.java,39,2,1,9,6,9,9,9,9,870,870,870,No
STORM,8,storm-core/src/jvm/org/apache/storm/logging/ThriftAccessLogger.java,32,4,2,17,6,9,14,11,7,537,528,269,No
STORM,8,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,205,10,1,45,17,45,41,41,41,1020,1020,1020,No
STORM,8,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java,612,17,4,81,25,20,159,68,40,1191,681,298,No
STORM,8,storm-core/src/jvm/org/apache/storm/messaging/netty/KerberosSaslNettyClient.java,202,4,3,2,1,1,-4,0,-1,733,393,244,No
STORM,8,storm-core/src/jvm/org/apache/storm/messaging/netty/KerberosSaslNettyServer.java,209,4,3,2,1,1,-4,0,-1,733,393,244,No
STORM,8,storm-core/src/jvm/org/apache/storm/messaging/netty/Login.java,411,2,1,2,1,2,0,0,0,1,1,1,No
STORM,8,storm-core/src/jvm/org/apache/storm/metric/FileBasedEventLogger.java,122,24,5,51,9,10,77,26,15,1071,604,214,No
STORM,8,storm-core/src/jvm/org/apache/storm/metric/MetricsConsumerBolt.java,145,68,8,204,35,26,543,165,68,2180,1066,273,No
STORM,8,storm-core/src/jvm/org/apache/storm/metric/StormMetricsRegistry.java,88,15,6,52,12,9,118,37,20,857,418,143,No
STORM,8,storm-core/src/jvm/org/apache/storm/metric/api/IMetricsConsumer.java,80,7,4,41,17,10,135,41,34,2239,1055,560,No
STORM,8,storm-core/src/jvm/org/apache/storm/metric/internal/RateTracker.java,139,4,2,0,0,0,-78,0,-39,1756,1002,878,No
STORM,8,storm-core/src/jvm/org/apache/storm/nimbus/ILeaderElector.java,73,3,1,3,1,3,0,0,0,416,416,416,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/IServerMessageHandler.java,25,1,1,1,1,1,0,0,0,2311,2311,2311,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/Pacemaker.java,217,57,6,339,92,57,394,155,66,354,220,59,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java,274,18,5,80,19,16,173,62,35,3327,2290,665,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClientHandler.java,75,2,1,2,1,2,0,0,0,2311,2311,2311,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerServer.java,168,11,5,41,7,8,65,20,13,5303,2290,1061,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java,69,26,8,31,4,4,-112,0,-14,5306,2290,663,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftEncoder.java,110,4,2,11,4,6,2,2,1,2703,2290,1352,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftNettyClientCodec.java,94,1,1,3,3,3,0,0,0,2311,2311,2311,No
STORM,8,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftNettyServerCodec.java,99,4,2,11,7,6,2,2,1,2406,2311,1203,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/Cluster.java,855,63,5,247,68,49,756,178,151,2200,697,440,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/DefaultScheduler.java,111,9,3,13,4,4,1,1,0,9,4,3,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/EvenScheduler.java,168,12,3,49,12,16,42,31,14,11,4,4,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/SchedulerAssignment.java,61,2,1,3,2,3,3,3,3,80,80,80,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/SchedulerAssignmentImpl.java,119,2,1,14,13,14,14,14,14,80,80,80,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/Topologies.java,87,4,2,14,7,7,9,6,5,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/TopologyDetails.java,516,3,2,3,1,2,2,1,1,562,478,281,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/WorkerSlot.java,81,12,3,23,5,8,10,10,3,96,80,32,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/RAS_Node.java,517,56,4,301,48,75,137,151,34,1069,973,267,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/RAS_Nodes.java,138,14,2,67,26,34,-50,0,-25,90,80,45,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/ResourceAwareScheduler.java,435,89,5,238,24,48,454,141,91,2121,697,424,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/User.java,350,10,2,26,7,13,6,4,3,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/eviction/DefaultEvictionStrategy.java,126,6,2,10,4,5,0,0,0,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/eviction/IEvictionStrategy.java,42,6,2,10,4,5,3,2,2,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/priority/DefaultSchedulingPriorityStrategy.java,80,6,2,8,3,4,-3,0,-1,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/priority/ISchedulingPriorityStrategy.java,36,6,2,10,4,5,3,2,2,1459,731,730,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,580,126,8,367,54,46,940,175,118,2042,695,255,No
STORM,8,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/IStrategy.java,47,14,4,12,2,3,9,4,2,1463,695,366,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/AbstractSaslServerCallbackHandler.java,94,3,1,19,17,19,17,17,17,4,4,4,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/AuthUtils.java,401,41,3,165,34,55,213,111,71,1209,666,403,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,163,2,1,2,1,2,2,2,2,491,491,491,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/TBackoffConnect.java,82,10,2,16,4,8,18,12,9,727,393,364,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java,116,4,2,6,2,3,6,4,3,727,393,364,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/ThriftConnectionType.java,83,3,3,8,6,3,18,6,6,1112,610,371,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/authorizer/SimpleACLAuthorizer.java,172,1,1,6,6,6,5,5,5,1175,1175,1175,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/digest/ClientCallbackHandler.java,58,8,2,36,8,18,-72,0,-36,1176,671,588,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/digest/ServerCallbackHandler.java,85,16,2,90,21,45,81,54,41,1176,671,588,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGT.java,269,10,2,108,22,54,132,88,66,1159,666,580,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGTKrb5LoginModule.java,112,6,2,12,4,6,12,8,6,1159,666,580,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java,210,11,3,9,1,3,0,0,0,733,393,244,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainClientCallbackHandler.java,31,5,2,58,32,29,51,51,26,14,8,7,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainSaslTransportPlugin.java,71,12,3,12,3,4,-7,2,-2,15,8,5,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainServerCallbackHandler.java,55,6,2,17,7,9,-36,7,-18,14,8,7,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/auth/plain/SaslPlainServer.java,158,6,2,11,4,6,7,4,4,12,8,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/security/serialization/BlowfishTupleSerializer.java,92,12,2,26,6,13,0,0,0,1242,736,621,No
STORM,8,storm-core/src/jvm/org/apache/storm/serialization/SerializationFactory.java,225,8,5,22,15,4,62,19,12,1071,523,214,No
STORM,8,storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java,316,54,3,138,11,46,216,108,72,2864,1148,955,No
STORM,8,storm-core/src/jvm/org/apache/storm/spout/SpoutOutputCollector.java,143,12,3,36,3,12,24,12,8,2646,1040,882,No
STORM,8,storm-core/src/jvm/org/apache/storm/state/StateProvider.java,38,1,1,1,1,1,0,0,0,22,22,22,No
STORM,8,storm-core/src/jvm/org/apache/storm/stats/BoltExecutorStats.java,106,24,6,103,41,17,25,44,4,1016,511,169,No
STORM,8,storm-core/src/jvm/org/apache/storm/stats/CommonStats.java,115,18,4,69,38,17,66,50,17,898,757,225,No
STORM,8,storm-core/src/jvm/org/apache/storm/stats/SpoutExecutorStats.java,76,16,6,71,32,12,-6,27,-1,1016,511,169,No
STORM,8,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,2610,546,16,1746,129,109,7058,771,441,1186,342,74,No
STORM,8,storm-core/src/jvm/org/apache/storm/task/IOutputCollector.java,33,2,2,2,1,1,3,2,2,1132,669,566,No
STORM,8,storm-core/src/jvm/org/apache/storm/task/OutputCollector.java,236,4,4,22,10,6,37,22,9,1137,669,284,No
STORM,8,storm-core/src/jvm/org/apache/storm/task/ShellBolt.java,412,26,7,49,3,7,120,24,17,4099,1119,586,No
STORM,8,storm-core/src/jvm/org/apache/storm/task/TopologyContext.java,399,4,1,19,16,19,10,10,10,1199,1199,1199,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/MkClusterParam.java,69,4,1,13,7,13,12,12,12,914,914,914,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/NGrouping.java,48,1,1,3,3,3,2,2,2,575,575,575,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/PythonShellMetricsBolt.java,53,4,1,9,4,9,4,4,4,575,575,575,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/PythonShellMetricsSpout.java,56,2,1,6,5,6,4,4,4,575,575,575,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/SingleUserSimpleTransport.java,40,1,1,4,4,4,3,3,3,491,491,491,No
STORM,8,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedCluster.java,31,3,1,4,2,4,0,0,0,48,48,48,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/BaseConfigurationDeclarer.java,85,3,1,10,5,10,6,6,6,1093,1093,1093,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/BasicOutputCollector.java,72,6,6,22,6,4,54,20,9,1139,669,190,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/CheckpointTupleForwarder.java,103,38,8,78,17,10,-1620,0,-202,2053,615,257,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/ComponentConfigurationDeclarer.java,29,4,2,2,1,1,-9,0,-4,1233,686,617,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/IBasicOutputCollector.java,29,4,2,4,1,2,6,4,3,1132,669,566,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java,48,6,4,48,13,12,134,44,34,2043,619,511,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/ResourceDeclarer.java,28,1,1,4,4,4,4,4,4,10,10,10,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,193,34,6,114,25,19,202,88,34,2049,619,342,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,580,34,9,222,46,25,1045,211,116,2200,564,244,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/WindowedBoltExecutor.java,338,35,10,87,12,9,354,78,35,3171,982,317,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/base/BaseStatefulWindowedBolt.java,158,2,2,16,8,8,24,16,12,1773,996,887,No
STORM,8,storm-core/src/jvm/org/apache/storm/topology/base/BaseWindowedBolt.java,312,24,8,219,57,27,761,202,95,2074,978,259,No
STORM,8,storm-core/src/jvm/org/apache/storm/transactional/TransactionalSpoutCoordinator.java,212,1,1,6,6,6,5,5,5,1152,1152,1152,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/Stream.java,857,193,24,1013,151,42,9553,808,398,1714,351,71,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/TridentState.java,59,15,3,46,18,15,80,38,27,1241,688,414,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/TridentTopology.java,948,45,9,255,58,28,1038,220,115,2209,686,245,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/fluent/UniqueIdGen.java,38,6,2,18,5,9,12,8,6,1593,886,797,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/graph/Group.java,150,19,4,115,38,29,282,94,71,1854,686,464,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/Assembly.java,45,7,3,44,14,15,80,40,27,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/BaseOperation.java,47,7,3,31,7,10,60,30,20,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/DefaultResourceDeclarer.java,68,10,4,19,7,5,10,6,3,1398,662,350,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/Filter.java,48,6,3,51,17,17,96,48,32,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/FlatMapFunction.java,37,4,1,4,1,4,1,1,1,6,6,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/Function.java,92,6,3,140,62,47,273,136,91,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/ITridentResource.java,32,2,1,8,5,8,8,8,8,10,10,10,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/MapFunction.java,36,4,1,5,2,5,1,1,1,6,6,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/Operation.java,46,8,4,42,8,11,102,40,26,745,384,186,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/TridentCollector.java,52,8,3,55,14,18,104,52,35,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/ComparisonAggregator.java,91,12,2,42,10,21,57,38,29,22,11,11,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Debug.java,48,8,4,20,4,5,35,18,9,1831,654,458,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FilterNull.java,35,2,2,8,4,4,12,8,6,735,384,368,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FirstN.java,130,3,3,11,5,4,20,10,7,743,384,248,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Max.java,37,2,2,0,0,0,-18,0,-9,22,11,11,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MaxWithComparator.java,51,2,2,14,7,7,21,14,11,22,11,11,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Min.java,36,2,2,0,0,0,-24,0,-12,22,11,11,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MinWithComparator.java,51,2,2,14,7,7,21,14,11,22,11,11,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Negate.java,76,2,2,56,28,28,84,56,42,735,384,368,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/impl/FlatMapFunctionExecutor.java,43,4,1,3,1,3,-9,0,-9,6,6,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/operation/impl/MapFunctionExecutor.java,41,3,1,13,11,13,11,11,11,6,6,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/partition/IndexHashGrouping.java,55,6,2,12,3,6,12,8,6,657,331,329,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/planner/Node.java,69,11,4,11,4,3,8,3,2,1854,688,464,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/planner/ProcessorNode.java,38,1,1,5,5,5,5,5,5,1093,1093,1093,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/planner/processor/MapProcessor.java,87,1,1,1,1,1,0,0,0,6,6,6,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,172,37,5,48,6,10,9,2,2,2819,1043,564,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/topology/TridentBoltExecutor.java,439,2,2,8,4,4,12,8,6,1132,669,566,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/topology/TridentTopologyBuilder.java,751,3,1,23,21,23,17,17,17,1093,1093,1093,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/tuple/ConsList.java,60,6,2,36,11,18,48,32,24,1007,538,504,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/AbstractTridentWindowManager.java,238,22,6,16,1,3,-25,0,-4,60,12,10,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/InMemoryTridentWindowManager.java,72,12,4,10,1,3,-36,0,-9,36,10,9,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/InMemoryWindowsStoreFactory.java,44,20,6,32,7,5,7,14,1,340,157,57,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/StoreBasedTridentWindowManager.java,217,16,4,14,1,4,-36,0,-9,36,10,9,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowKryoSerializer.java,87,1,1,87,87,87,87,87,87,9,9,9,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowTridentProcessor.java,265,32,11,54,7,5,92,18,8,955,272,87,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsState.java,52,6,2,6,1,3,0,0,0,20,10,10,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStateUpdater.java,81,12,6,12,1,2,0,0,0,340,157,57,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStore.java,79,4,4,3,1,1,6,2,2,322,158,81,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStoreFactory.java,40,16,4,24,3,6,34,12,9,322,158,81,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/config/SlidingCountWindow.java,43,4,2,10,3,5,9,6,5,40,20,20,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/config/SlidingDurationWindow.java,44,4,2,8,2,4,6,4,3,40,20,20,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/config/TumblingCountWindow.java,43,4,2,12,4,6,12,8,6,40,20,20,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/config/TumblingDurationWindow.java,42,4,2,8,2,4,6,4,3,40,20,20,No
STORM,8,storm-core/src/jvm/org/apache/storm/trident/windowing/config/WindowConfig.java,57,4,2,6,2,3,6,4,3,40,20,20,No
STORM,8,storm-core/src/jvm/org/apache/storm/tuple/Fields.java,117,4,4,15,9,4,9,9,2,3143,909,786,Yes
STORM,8,storm-core/src/jvm/org/apache/storm/ui/UIHelpers.java,267,17,1,70,19,70,26,26,26,16,16,16,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/ConfigUtils.java,569,208,30,784,25,26,6559,523,219,1850,354,62,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/Container.java,33,1,1,10,10,10,9,9,9,528,528,528,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/DRPCClient.java,66,4,2,4,1,2,6,4,3,727,393,364,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,564,44,13,102,9,8,594,70,46,3745,762,288,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/IPredicate.java,27,3,2,8,5,4,5,5,3,47,27,24,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/LocalState.java,277,5,1,106,79,106,98,98,98,605,605,605,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java,135,5,2,19,16,10,34,17,17,560,528,280,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/StormConnectionStateConverter.java,44,1,1,18,18,18,18,18,18,1,1,1,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/Time.java,142,10,5,31,8,6,32,23,6,632,523,126,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/TupleUtils.java,64,6,2,53,27,27,48,48,24,333,260,167,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/Utils.java,2413,344,60,3092,966,52,46011,2462,767,4759,498,79,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,188,28,4,124,11,31,86,38,22,1734,972,434,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureCallback.java,25,2,2,3,2,2,2,1,1,1108,637,554,No
STORM,8,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureThread.java,80,26,4,75,12,19,95,47,24,1896,784,474,No
